Date,mean_FEEL,mean_inquirerbasic_fr,mean_lexicoder,mean_Loughran-McDonald,mean_OIL_ECON_FR,Returns,Volume
2022-01-31,0.05960367268887808,0.019636090470778515,0.02418362310838153,0.008791022721137161,0.027670896380925125,0.002072434245467214,-0.06939031889207481
2022-02-01,0.06960946744171553,0.022754872742665976,0.026146885843862083,0.009470270938594616,0.0318162513274439,0.006178750489848284,-0.04689543770755478
2022-02-08,0.04739562789887775,0.014283101767748232,0.016623308643226975,0.006542471907400052,0.021301619692699253,0.0011855473202975197,0.11950366308690885
2022-02-09,0.050400313440097495,0.019015362976732064,0.0275764025793791,0.008285569568212374,0.025095257623495917,0.0062860233533093,-0.04178864368175894
2022-02-10,0.05357305776520872,0.01630897842343624,0.02983436952701673,0.008479087974306288,0.02794336793486934,-0.0017899837681274455,-0.00190352472513311
2022-02-11,0.06141891167823477,0.019742785462351534,0.029703915015865764,0.007064745491272399,0.0222081742925464,-0.0055359987855356785,-0.018717063863553207
2022-02-14,0.06696018821813912,0.029070761330874537,0.029806596292992326,0.015693181475382862,0.030149845720909937,-0.009987095530613832,0.15344204357604418
2022-02-15,0.06669358538206205,0.026891614840773164,0.02698029327161486,0.00970879403214069,0.03153688511441008,0.008023526503936118,-0.10576214208217039
2022-02-16,0.07071927424248185,0.020934005603771823,0.02424688659367718,0.010001752902966836,0.024537067144019306,-0.0009336969669275774,-0.0921823869242413
2022-02-17,0.05881183664810954,0.019180273351638355,0.029844036309274354,0.008094914932429791,0.0338301368792494,-0.0011338374807268181,0.08128791512485822
2022-02-18,0.0621334151456403,0.024481008573135968,0.019885043620313552,0.007883755284947171,0.018811068117622124,-0.001075995733347046,-0.013868201250301304
2022-02-23,0.05916879437934038,0.023024859064690366,0.020750637692226476,0.011611983350240806,0.025976577143773983,-0.0004436435083774448,-0.06980215734241568
2022-02-24,0.04123779932455131,0.014305341315008626,0.01184156934948185,0.004787757680028813,0.020158500114285837,-0.01695508658084144,0.38147610029964873
2022-02-25,0.04256121468068999,0.014655031690476487,0.016898728330556608,0.007871250907553045,0.02241079273874409,0.01514258485239095,-0.13489462982382427
2022-02-28,0.03674938309407603,0.018810272810337366,0.02134335656041887,0.022129275770626348,0.02888631597572684,-0.006062169450125943,0.05228786357641191
2022-03-01,0.0565499705691936,0.01713314966429246,0.028489779900601597,0.009214820448472261,0.028786826203325556,-0.017456191425270884,-0.000805277229680712
2022-03-02,0.08267392373660681,0.0283207510853525,0.03248394248522565,0.018181882988658152,0.045103616416091,0.006839303892276938,-0.00410973579990781
2022-03-03,0.05053422569908206,0.02412990762299062,0.031508170186294086,0.008336579664978533,0.0163537202960654,-0.008071328648069809,-0.10836097780088139
2022-03-04,0.0535971803394678,0.018960061444752766,0.024479700064404447,0.0056129715691435435,0.021040438984564567,-0.022118132190283024,0.13460940437783186
2022-03-07,0.05226641023054036,0.020043595715211165,0.025611540661098765,0.0026141748213370113,0.015959168297758133,-0.005725572444521543,0.12894018393531503
2022-03-08,0.06647995249460247,0.02298933658130617,0.030660174515301966,0.008631475234839266,0.0269378749302786,-0.0014041185288777847,-0.15977424116057826
2022-03-09,0.0099009900990099,0.0,0.0049504950495049,0.0,0.0049504950495049,0.029891461764134597,0.05239400184789034
2022-03-10,0.023502187305632152,0.00868006208611455,0.009343390869441675,0.0021679497992945504,0.013175596713833474,-0.012457602494547082,-0.10579546417926622
2022-03-11,0.0595482546201232,0.0225872689938398,0.0369609856262833,0.0082135523613963,0.0308008213552361,0.0036959243894956195,-0.0376678620950468
2022-03-14,0.05491305426334966,0.020876516514368514,0.02831905252781255,0.00782426157575785,0.02088323339824723,0.007543660714738998,-0.08082940239239633
2022-03-15,0.042411220410856224,0.015831157748114937,0.019962300100106502,0.012576174953852439,0.025373610319718336,-0.0010197827176545715,-0.042369250894751076
2022-03-16,0.025658588462197,0.01267157547518405,0.0076741440377804,0.0070838252656434,0.0221166758293753,0.015680232702562247,0.1505371460405609
2022-03-17,0.07438977792115584,0.034862332016442815,0.03658755388287262,0.019324037571786048,0.047731445502987545,0.001571212318307591,-0.15959139102832154
2022-03-18,0.07558145840787811,0.033898621923031225,0.03301114217176661,0.020122555825268992,0.040859510954233826,0.0005067494090975622,0.28029837303998306
2022-03-21,0.04532757972877484,0.014217543188966314,0.022146031855962284,0.010633219936865418,0.021563589833777493,-0.0024940926530869767,-0.3888267683565285
2022-03-22,0.05788898864069703,0.015102900226432701,0.021631095470240363,0.014574993372960768,0.03176003550981643,0.005056107437515944,0.0037258398949386873
2022-03-23,0.0373860928270672,0.014381830788417066,0.015239792402943484,0.006780965363617084,0.017779031203600235,-0.005115485983755441,-0.012226306483490212
2022-03-24,0.043500935048094325,0.018031476035212695,0.01787411103102556,0.006137363351029939,0.02050032585573896,-0.001696568243077845,0.029372112107303394
2022-03-25,0.04375606932743214,0.016030437691461497,0.020988856611232867,0.007667117448766666,0.016296440571125666,-0.00013846617689639018,-0.04601005152643811
2022-03-28,0.0990986652540672,0.0325660350099925,0.04950117582849755,0.0156308941914874,0.060737762153572,0.002341505081763895,0.025375603357596255
2022-03-29,0.0336134453781512,0.0126050420168067,0.0126050420168067,0.0,0.0168067226890756,0.013181169037508322,0.14773307201553987
2022-03-30,0.04736880645340044,0.016523111035306126,0.014546307351185376,0.0032504690431519375,0.013934063903576089,-0.003245591157713168,-0.13838999261344753
2022-03-31,0.04928126873698452,0.019600317310953245,0.017383851090092224,0.005724438396387744,0.022961524435343456,-0.005296567164658317,0.007238646440959506
2022-04-01,0.037174721189591,0.0037174721189591,0.0185873605947955,0.0074349442379182,0.0148698884758364,0.0015908274134082134,-0.09690747987450354
2022-04-04,0.055624368892171094,0.019840112613972154,0.0289359324486341,0.012088094250892911,0.029005420418707878,0.0030468835078187873,0.0002452440136746503
2022-04-05,0.0520059752454118,0.0212121212121212,0.02727272727272725,0.00909090909090905,0.0303030303030303,-0.005575169854973083,0.20211465385595595
2022-04-06,0.050026172597195766,0.01616781945747794,0.019475232682849408,0.004455210137501591,0.01813286020042773,-0.00969311875167822,0.004115575632798851
2022-04-07,0.062435312331173394,0.018032505410844894,0.02574571166439506,0.008607272108416834,0.029011460367208534,-0.002489723214996964,-0.045063224266821855
2022-04-08,0.0349344978165938,0.0087336244541484,0.0043668122270742,0.0043668122270742,0.0043668122270742,0.005777817602591995,-0.013099421208830009
2022-04-11,0.04545045264279188,0.013379582019665139,0.019464586911644027,0.0038536915263588374,0.024215081248912952,0.0005030860990671293,-0.021104717068187284
2022-04-12,0.0618169613406808,0.015883641137278904,0.028255137571256427,0.008830914453318486,0.030566057988984003,-0.0012206289162812745,-0.01313017513074577
2022-04-13,0.05843661084487785,0.0196054795268301,0.026938201799974,0.00660604585680715,0.02621152538363735,0.0003141093831726671,-0.06783435717418485
2022-04-14,0.05296809646440812,0.0162072461930604,0.02280588366932225,0.006927386339151016,0.026553842412552417,0.003122739844841238,0.03774006645744965
2022-04-21,0.06180830462192202,0.018642823964000126,0.021356392981254427,0.003973649662415575,0.02768154406307522,0.0058724978765631874,0.008654896132321177
2022-04-22,0.08419692708405485,0.0121261031601989,0.032609900386539,0.01178320564153,0.0266490253397802,-0.008732889341671601,-0.026702327048150565
2022-04-25,0.040149913393423074,0.012638925551866211,0.02287695915015173,0.004431820969918948,0.021810016817499795,-0.00880164286680829,0.05589238950534625
2022-04-26,0.04347421336808785,0.01792031279091415,0.026508099050456098,0.007611977019443,0.02269130515732635,-0.0023504217263159433,0.001359312417990921
2022-04-27,0.04610868124767151,0.020425382462957394,0.0219443709889929,0.010590227795424723,0.024469345549777925,0.002072888706782905,-0.014800822701952931
2022-04-28,0.04457083367262494,0.01756224260710271,0.021023690756850122,0.009325401438572748,0.02955420324766393,0.004216470248664894,-0.08288367336150149
2022-04-29,0.06099157049810572,0.023800421526353744,0.025126870682486296,0.012174990764374984,0.03570850504266484,0.0017069479783127228,0.042147972477009965
2022-05-02,0.05916342789908812,0.018723462418849233,0.02663535363559767,0.009493200640381467,0.022712511365184,-0.007249490406878056,0.01888475974490067
2022-05-03,0.06462967170870511,0.023955754359035245,0.029079142036725597,0.01997654697024959,0.04247397697793695,0.0034045694887492317,-0.02116796290156575
2022-05-04,0.06479302454628744,0.020415645522143252,0.022774328085004385,0.009931698345746899,0.029474810258862633,-0.005432184725637779,-0.06183803026199186
2022-05-05,0.04018877676603121,0.010205250384984012,0.014898399607415763,0.004247299177933188,0.014849185237992175,-0.001856411183633,0.12506546785982664
2022-05-06,0.07279870749798045,0.03915693618271275,0.0506572666519791,0.010927517074245401,0.037666152603363395,-0.007569795025869741,0.06934772614771045
2022-05-09,0.06441986225956334,0.019378037480061977,0.026407722448034483,0.011053667580990441,0.02971402902581282,-0.012127155329161532,-0.09166110271083827
2022-05-10,0.06381868199937533,0.025434819626289518,0.03767873588162146,0.0151468360570233,0.03861338019995108,0.002198725071971719,-0.006463055136586959
2022-05-11,0.059099103188192253,0.0227985168244833,0.032029076422947625,0.012659049822706374,0.03475629721607128,0.0107167356555955,0.07081271290415803
2022-05-12,0.05256722722661795,0.01965250335869184,0.02662935275352525,0.013823081857701413,0.03037823772609566,-0.004418888132545096,-0.001575696909098312
2022-05-13,0.0277808111472688,0.010818208953050652,0.01312235641848845,0.00460829493087555,0.00768049155145925,0.010810144473954786,-0.09037054114772758
2022-05-16,0.04652516814066149,0.017659319706627312,0.022659053907467024,0.008312940147915213,0.024044533994778614,-0.0010189098490580584,-0.05868093687215925
2022-05-17,0.05158268793267196,0.016248303523823317,0.029247552227230855,0.005520962965817933,0.0179885481531574,0.005602617853922354,0.06368982107577459
2022-05-18,0.03131420040660269,0.0042387359096935796,0.012077600571382196,0.004042075216454079,0.015578242139717598,-0.0052490520622336945,-0.03448902942901455
2022-05-19,0.04854786498528331,0.012625292067282304,0.01825732459615321,0.011504152784109307,0.025816495605207653,-0.00551954265661303,0.030850249615546943
2022-05-20,0.06132702603503606,0.01635264988752541,0.023442772648715363,0.00599829386117338,0.02475018139276273,0.0008666749178170008,0.03219928931822302
2022-05-23,0.0597609330538607,0.005541600060896675,0.012368489617755399,0.003311258278145675,0.016952619730961023,0.005049201721946783,-0.050644287023192014
2022-05-24,0.03232403118698314,0.008178781845242962,0.011122334733155938,0.004317316123507925,0.017032874777803513,-0.007272922017730998,-0.05978999282988173
2022-05-25,0.0695837054316287,0.0240817779359747,0.02852630006642145,0.01343526443079285,0.042088687046529946,0.003148634703573183,0.018478229237407717
2022-05-26,0.0590318772136954,0.0141676505312868,0.0224321133412042,0.0082644628099173,0.0165289256198347,0.007650533242443469,-0.05555174394581641
2022-05-27,0.04232815698300057,0.0122266213036617,0.019744042436643468,0.009740855946042766,0.03252240633056802,0.007067083136680807,0.030261055575532048
2022-05-30,0.05265449642054132,0.015385643901250301,0.02359168717259251,0.00886305704214844,0.019089707746895338,0.0030976331182528405,-0.006721886738374927
2022-05-31,0.04571341074415077,0.011537845385054835,0.019794581578669496,0.0101451832149015,0.0207966191443778,-0.006238334918900357,0.3665495869461406
2022-06-01,0.0729729729729729,0.0189189189189189,0.0135135135135135,0.0054054054054054,0.0243243243243243,-0.0033637683501130944,-0.33680911570243666
2022-06-02,0.04370301543500917,0.0158484499106261,0.024255885453659597,0.006484746618738025,0.03076795591289015,0.005482807553974123,-0.11048879843050852
2022-06-03,0.0491803278688524,0.0163934426229508,0.0081967213114754,0.0081967213114754,0.0081967213114754,-0.0010126924808306903,-0.07975363995829987
2022-06-06,0.06614492984139131,0.02392301689472975,0.028518244220551,0.01196150844736485,0.0373110588656324,0.0042303290870773225,0.09580676721832937
2022-06-07,0.06471556257407818,0.0219326378098329,0.0312998077031369,0.011037040609566,0.030010905893268776,-0.003223639059793282,0.04099442287433952
2022-06-08,0.0245901639344262,0.0,0.0,0.0081967213114754,0.0081967213114754,-0.0034692961851523485,0.04457078609289944
2022-06-09,0.06194147579520672,0.01834213078105569,0.0317410807456899,0.011642840233812424,0.028240923359312487,-0.006115510567737736,-0.00258893316069031
2022-06-10,0.04528215718200225,0.0237778483777451,0.026736428259401902,0.0059171597633136,0.02258647392875575,-0.011855681802991569,0.1538578642069659
2022-06-13,0.04538988502580962,0.01461274656284595,0.013019156353120901,0.00589557498230915,0.01522169631439585,-0.011732443466906606,0.011501874009429258
2022-06-14,0.045026292273707434,0.01678816767345922,0.019040274767483174,0.004476562617041763,0.022344336707921363,-0.005258539947852636,-0.09327442478393522
2022-06-15,0.05386296511141636,0.018468989074635844,0.02347032424924119,0.0052638120007445915,0.025110814257094858,0.005821390834478635,0.03784287632583894
2022-06-16,0.06237793655022715,0.0205903776725631,0.027253605989572452,0.008363867018975249,0.0239219918310678,-0.010488683608917526,0.025650992839277187
2022-06-17,0.028726657983521364,0.0057724320648988,0.0077419052308269,0.0019694731659281,0.009821575109610533,-0.0002649801988385825,0.2604361208834014
2022-06-20,0.05145480740026786,0.02228416154201676,0.02720948019250255,0.006369229369462426,0.03145856667376852,0.0027552949742335464,-0.4386382689451276
2022-06-21,0.0440563173536404,0.02113759637470402,0.019576136046299753,0.013371135491906938,0.02430803897963492,0.003257406559415088,-0.01943932571332674
2022-06-22,0.06464978440708434,0.020012435351836135,0.030404489259248397,0.013223770428927766,0.03573408010268073,-0.0035113015653549517,0.14249463084295844
2022-06-23,0.0610305768666161,0.02757328078661725,0.03048284992627105,0.00786826227467605,0.02817641709542305,-0.002451187969912727,0.011168389153980662
2022-06-24,0.05157761007777485,0.019743717587936853,0.016904272969783002,0.0067859346082665,0.045904354660153954,0.013805102027816929,-0.0222276817983591
2022-06-27,0.0178702535275897,0.0026385224274406,0.0061316966846392,0.0009894459102902,0.01482734885855225,-0.0018660803123347058,-0.11039139633845263
2022-06-28,0.0472843315312483,0.014874000114833748,0.01734443796405695,0.0114304968375373,0.03013178690471505,0.0027711402206636038,-0.012925006655148508
2022-07-01,0.0663365992634285,0.0057336182336182,0.0159722222222222,0.0024038461538461336,0.0156569209922868,0.000600864602569029,-0.1997355356671786
2022-07-04,0.088,0.016,0.036,0.008,0.036,0.0017239108357087751,-0.1263073902884173
2022-07-05,0.05768120586616918,0.021765512377280402,0.0263362650245589,0.0095872149793971,0.026845069387411574,-0.011805792988868191,0.2823654872643129
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.008711890980836579,-0.06585604308731519
2022-07-07,0.061884037957668885,0.014753933725473532,0.016138233893354267,0.0041887725564358005,0.0182186111676709,0.006873625456076837,0.024671473852759362
2022-07-08,0.035720454730560236,0.012786682857119449,0.014095961202057049,0.006535556907720074,0.022915978578003513,0.001906718951989017,-0.09139911862014838
2022-07-11,0.0544444444444444,0.0166666666666666,0.0177777777777777,0.0044444444444444,0.0277777777777777,-0.002659336317154981,-0.1111836989342656
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.003455501815651907,0.07751388313612484
2022-07-13,0.040760868353636334,0.01053545007035009,0.011989802965455858,0.00459746142244592,0.01691301394816825,-0.0031702017829737805,-0.0019590457066005484
2022-07-14,0.0625282523291148,0.02346862424655616,0.02444712708553374,0.006570593708233662,0.02412659850632704,-0.006183776126146512,0.012944049135691138
2022-07-15,0.04785518320494835,0.018420009454917948,0.0241997829790556,0.004163020946233417,0.022574106565607478,0.008764368477398587,0.018997881861826826
2022-07-18,0.04920903262373406,0.0200485516221155,0.025578543864415867,0.006291297823571,0.0252864380896861,0.004004258596375543,-0.10469551132179422
2022-07-19,0.06366254950167907,0.0245032964227069,0.03883664330488695,0.005646300533095349,0.0253950411117214,0.007723664395157037,0.09612457432454402
2022-07-20,0.0165289256198347,0.0,0.0,0.0,0.0082644628099173,-0.0011613137401149665,0.012027253652999725
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.001153585310962324,0.010132350933470313
2022-07-22,0.06615055513108847,0.032498602004529226,0.039674650499637296,0.011082257119132575,0.03611103227985552,0.0010988551530077828,-0.058448105448165144
2022-07-25,0.06561610783189789,0.0195418470760261,0.025764983056521397,0.009718419282404949,0.022374708265827797,0.0014457455400118668,-0.05618312590986019
2022-07-26,0.050036880438954226,0.016696427338921,0.023159558709858925,0.0082724248519266,0.02326620129381771,-0.0018210190714214036,0.0012144388866719424
2022-07-27,0.06255192466047639,0.021855208730216198,0.026527184330239418,0.008736657177020608,0.029757807204669844,0.0032383835109066617,0.0607031723591005
2022-07-28,0.057485737317599844,0.02439893566473435,0.02519767864808445,0.0063768362896381,0.02641832177135795,0.005603745481131295,0.12172472734410711
2022-07-29,0.05167279484734474,0.014978270641567698,0.02385265776840085,0.005893753203321687,0.02329435594911674,0.007423567893119376,0.04874135331676044
2022-08-01,0.04511718315023264,0.02211301596774983,0.0166376433928928,0.0081946545591938,0.022714407601901285,-0.0007846499743240365,-0.20417372706260117
2022-08-02,0.05649735466576977,0.01868968710441902,0.02250574711422055,0.007708355239011209,0.028448390156762406,-0.0018295886329831035,0.01091123314764264
2022-08-03,0.050489868276306554,0.02000904294568036,0.0279858372424716,0.013277733612736231,0.04327170405604599,0.0041980731950874706,0.07446042062075886
2022-08-04,0.0533590587044534,0.01211016573886635,0.02107714448380565,0.0090025619939271,0.021911373987854248,0.0027645534274056693,-0.019051417993292574
2022-08-05,0.0950639853747714,0.0438756855575868,0.0420475319926873,0.0109689213893967,0.056672760511883,-0.0027450913838316104,-0.020211016948667115
2022-08-08,0.0755813953488372,0.0348837209302325,0.0465116279069767,0.0232558139534883,0.0697674418604651,0.003481236896327289,-0.09558490265826425
2022-08-09,0.05150883048254758,0.02017104714226115,0.030337458860612725,0.010735641774440224,0.026936911880591427,-0.0022985409000004786,0.019430085988058288
2022-08-10,0.046579146680131245,0.0197881727798415,0.01755208521176705,0.00980392156862745,0.0210985681826378,0.0022319715436482923,0.05326359508513523
2022-08-11,0.0609480812641083,0.0383747178329571,0.0406320541760722,0.0180586907449209,0.0406320541760722,0.0014110796139772397,-0.029636747430966892
2022-08-12,0.0413392857142857,0.0,0.01428571428571425,0.0057142857142857,0.00857142857142855,0.000609402946086135,-0.028920418189151142
2022-08-15,0.05821867639147934,0.016947056388656657,0.017911791182059978,0.005730820199311421,0.023616750507156396,0.0010649264001965086,-0.16055119706080845
2022-08-16,0.07019069147394655,0.0176201240363994,0.01321509302729955,0.00543383759346195,0.01601170810873465,0.0014933364319271725,0.13761247209928307
2022-08-17,0.07797177382275702,0.02883914493836,0.03154978432893883,0.016557463655364722,0.040838794619427736,-0.00425399127532522,0.04784272073033158
2022-08-18,0.06597979698853534,0.024081923491048533,0.01842984405708292,0.0073071722203347424,0.025318681058349272,0.0019302473938345166,-0.08076723190695034
2022-08-19,0.0632454332178791,0.026636503717871924,0.03288834605245002,0.007909042221223125,0.030177183265299026,-0.00409701402063245,0.10089737275308952
2022-08-22,0.07394841960557483,0.028416764930187202,0.027323112708660273,0.020956039300553352,0.03785721120658195,-0.007899739408260498,0.07651525230533007
2022-08-23,0.07959676338644493,0.029243053982080585,0.03452008274919939,0.009811792835942513,0.03639006067502163,-0.0011398850147643635,-0.11656431980569604
2022-08-24,0.059696489121133275,0.019772058647126,0.027793641282141072,0.007661307054894225,0.021861928028070424,0.0016855493370742103,-0.05696212522320021
2022-08-25,0.04851870695722957,0.013668598434215574,0.015422714594997675,0.004899044419052325,0.016866162985429325,-0.00035371986500898345,-0.027274672373521547
2022-08-26,0.06112273452756688,0.024206559948709138,0.03370323861201656,0.010196496124777275,0.03494574539872182,-0.0073643655515232,0.133995404769089
2022-08-29,0.0830633831236795,0.028206548673742657,0.0242702570251382,0.028516148522003754,0.04980466933134722,-0.0036129600552579078,-0.0891959125446462
2022-08-30,0.04328158249643665,0.012642780662881332,0.01607916005361074,0.005090247858656033,0.0220494716565821,-0.0008425347030383001,0.07737219694914277
2022-08-31,0.05235373901012309,0.016838272738023113,0.02581568998807366,0.010702570675694783,0.030133649414285764,-0.005993810123861465,0.2231157162942079
2022-09-01,0.06524365391447783,0.02810137941917466,0.029162567144164264,0.011695149187727565,0.02820447931328402,-0.006485568824394328,-0.17029111568062394
2022-09-02,0.05069840133713011,0.017839210997014285,0.018933782471478432,0.0079581689047833,0.026817020950055264,0.009482224224858893,0.013826328155950307
2022-09-05,0.0924092409240924,0.0297029702970297,0.0478547854785478,0.0132013201320132,0.0346534653465346,-0.00526297161004452,-0.06586483926506581
2022-09-06,0.05365398852830524,0.014455818576124888,0.0202521096137224,0.005522075317452071,0.02065451314117466,0.0008110397805447533,-0.07903688732703973
2022-09-07,0.0491501906004382,0.02149401945939958,0.022400876555197718,0.009373972831005233,0.028951616930914567,9.319028852461386e-05,0.116495492580305
2022-09-08,0.0633552636447796,0.026493030866840666,0.025066981541371085,0.007311952387650184,0.023772851991069332,0.001418791791362839,0.020552017200686556
2022-09-09,0.0115894039735099,0.00662251655629135,0.0088057637726511,0.00331125827814565,0.0049668874172185,0.006084626816758032,-0.016929002786995717
2022-09-12,0.0689729722201133,0.02579225928849576,0.03804513931548788,0.00866422942264114,0.0303158426523374,0.008395412617880016,0.030564391757308407
2022-09-13,0.06050912641109302,0.02362750301196502,0.015566622165420102,0.00771248623433186,0.02607271797334628,-0.006069515079614618,0.00846703654377734
2022-09-14,0.0869723800129242,0.03571912937123227,0.043763781106905465,0.010910884547731987,0.042168355438162844,-0.0016217858111056138,-0.019867918543957863
2022-09-15,0.05360475635521583,0.018926681568181482,0.020549004401497768,0.007158976096539251,0.022559945837006025,-0.004530245265655264,-0.0036603650366773266
2022-09-16,0.047154287659770665,0.01341786467147795,0.01968046863875769,0.0135308502184583,0.025945585134163715,-0.005717727912678328,0.31108025088976987
2022-09-19,0.06235149518905478,0.018079889723115097,0.023280725767606772,0.005579623923279475,0.018905799151474424,-0.001124114870416193,-0.4725269535078436
2022-09-20,0.05925117601484823,0.01909054717642457,0.029047117560185836,0.009324716331085699,0.025699286681056904,-0.005923839679714771,0.17647711815414535
2022-09-21,0.04036802488320893,0.014372692018756308,0.016981587186636695,0.008225520221677825,0.023656153275042724,0.003750389940436527,-0.04288766503332386
2022-09-22,0.029619238155820123,0.01004379067446235,0.013077222970835125,0.006224248594210375,0.0218175073469484,-0.008201444908165545,0.01562373819413132
2022-09-23,0.0377358490566037,0.0094339622641509,0.0047169811320754,0.0047169811320754,0.0047169811320754,-0.010027658646500015,0.10412081997719458
2022-09-26,0.035780515763448685,0.009693814173917126,0.01282377027124235,0.002149605427955275,0.013359821865280367,-0.0010540855416030226,-0.07055137573938186
2022-09-27,0.05098674070550378,0.01436790865559163,0.025659367962564267,0.003799324012707039,0.02025881770606055,-0.001173649556965639,0.034140978594181526
2022-09-28,0.05770967534790642,0.021146045533511498,0.02990159096493742,0.0074376327275152586,0.024788747330546118,0.0008437891287784716,0.09845358673150617
2022-09-29,0.051115414849256274,0.009544154432022174,0.019722535746948426,0.01011627616299385,0.027193723407440248,-0.006691089360580715,-0.017640358003001566
2022-09-30,0.029634317951816664,0.009912782694188299,0.010599962082410567,0.0030710251901182,0.009754833375136933,0.006489909999898735,0.0013069851106966013
2022-10-03,0.0516505101680275,0.018720431488823602,0.023860345024264235,0.017504410537540333,0.03888078091427193,0.0023908587906031897,-0.10403381129971301
2022-10-04,0.06635477430215711,0.01809106213052495,0.026461261402341098,0.00674157303370785,0.02252867713267815,0.018024917096380655,0.07184168101093391
2022-10-05,0.028755205436960713,0.006205552249261437,0.011594374710574881,0.012203432080276567,0.023635729766582896,-0.003917113869378319,-0.10374666977056002
2022-10-06,0.053906194909522885,0.021079459699607006,0.031223824332462284,0.014086995049781687,0.0334607243663292,-0.0035729161278603705,-0.07138547635204251
2022-10-07,0.0404603265258352,0.01311979308559285,0.02024628148037165,0.005585412437351,0.032750735731783324,-0.005112971430344615,0.01318799967886708
2022-10-10,0.03187133229696995,0.01569387022894805,0.01634049088636365,0.007408486327445176,0.015922403120731777,-0.0019579107224090286,-0.005210918009178833
2022-10-11,0.06209615433404755,0.025792525331457733,0.02547255510974459,0.010524856681956426,0.035678173262855314,-0.0005468500676939492,0.007298034534953146
2022-10-12,0.05456806690436444,0.021836002855494512,0.028435620109901028,0.011207826128381448,0.03400035065037347,-0.0010980661510999745,0.02604434277636969
2022-10-13,0.06894162919068458,0.0260186864264964,0.034236533308362224,0.0046508018910203,0.02743341059612095,0.004508675826842001,0.09238539978388616
2022-10-14,0.04038126982516444,0.01297153417112323,0.01718805653071821,0.00538766408896862,0.0141001278290812,0.0038777883180309836,-0.03382591682772862
2022-10-17,0.055497330830710276,0.021197354946397174,0.032919116363803964,0.01162366858854791,0.03572788649888637,0.007889123629606587,-0.09926134744877402
2022-10-18,0.07465098926856335,0.03835411981272201,0.0313756242583176,0.01225115510420912,0.03747155925053364,0.001889591680325875,0.0181106502891204
2022-10-19,0.050759406233545766,0.016643774614262512,0.017773207770108792,0.007287703893572236,0.024792361192128597,-0.0018852737478565196,-0.0010396007637947235
2022-10-20,0.05263253409244364,0.01661551053816243,0.022752629781111967,0.015219735774144866,0.03703769446519447,0.0033074387190490384,-0.025254382091835836
2022-10-21,0.04117990163709143,0.013105497025882235,0.014177542442847585,0.0056283688648993,0.015935093491551634,-0.003690811104089864,0.06471721169257272
2022-10-24,0.030845860350414433,0.010392197112541766,0.008964645363790899,0.0037403536095280327,0.011402413856269401,0.006851457762772739,0.03483498097559057
2022-10-25,0.05007715078089569,0.01937351063073769,0.02133092631535914,0.00906451364268745,0.031486293857931835,0.00836141345427377,-0.0028531567950969006
2022-10-26,0.07054024034807874,0.025149746211520135,0.0274682301498065,0.0141454927417363,0.029082993147698338,0.0017861702064250196,-0.05571090511901744
2022-10-27,0.04356843877601517,0.01275253964426932,0.016831218583183837,0.006200267349309819,0.015267540541834958,-0.0022394241866043885,0.09253028166446331
2022-10-28,0.05676911521629183,0.022893603452782327,0.0220820950181133,0.013993710569108173,0.03050096588293527,0.002013769592425607,-0.06987303415145263
